"No.","Time","Source","Destination","Protocol","Length","Info"
"9594","2021-04-01 22:13:46.423316","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20027 Ack=20027 Win=8292 Len=0 TSval=3498909659 TSecr=18924264"
"9595","2021-04-01 22:13:46.442728","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20027 Ack=20028 Win=425 Len=0 TSval=18939380 TSecr=3498894563"
"9596","2021-04-01 22:13:52.055153","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20027 Ack=20027 Win=1002 Len=0 TSval=2219472749 TSecr=1132789604"
"9597","2021-04-01 22:13:52.076991","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20027 Ack=20028 Win=120 Len=0 TSval=1132804687 TSecr=2219457688"
"9598","2021-04-01 22:14:01.527198","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20027 Ack=20027 Win=8292 Len=0 TSval=3498924763 TSecr=18939380"
"9599","2021-04-01 22:14:01.546881","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20027 Ack=20028 Win=425 Len=0 TSval=18954485 TSecr=3498894563"
"9600","2021-04-01 22:14:06.306283","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9601","2021-04-01 22:14:06.327198","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9602","2021-04-01 22:14:06.327790","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20059 Ack=20058 Win=8292 Len=0 TSval=3498929564 TSecr=18959265"
"9603","2021-04-01 22:14:07.159200","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20027 Ack=20027 Win=1002 Len=0 TSval=2219487853 TSecr=1132804687"
"9604","2021-04-01 22:14:07.181099","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20027 Ack=20028 Win=120 Len=0 TSval=1132819791 TSecr=2219457688"
"9605","2021-04-01 22:14:11.972065","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9606","2021-04-01 22:14:11.994292","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9607","2021-04-01 22:14:11.994777","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20059 Ack=20058 Win=1002 Len=0 TSval=2219492689 TSecr=1132824604"
"9608","2021-04-01 22:14:21.495195","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20058 Ack=20058 Win=8292 Len=0 TSval=3498944732 TSecr=18959265"
"9609","2021-04-01 22:14:21.514367","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20058 Ack=20059 Win=425 Len=0 TSval=18974453 TSecr=3498929564"
"9610","2021-04-01 22:14:27.127188","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20058 Ack=20058 Win=1002 Len=0 TSval=2219507822 TSecr=1132824604"
"9611","2021-04-01 22:14:27.148992","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20058 Ack=20059 Win=120 Len=0 TSval=1132839759 TSecr=2219492689"
"9612","2021-04-01 22:14:36.599169","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20058 Ack=20058 Win=8292 Len=0 TSval=3498959836 TSecr=18974453"
"9613","2021-04-01 22:14:36.618690","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20058 Ack=20059 Win=425 Len=0 TSval=18989557 TSecr=3498929564"
"9614","2021-04-01 22:14:41.306098","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9615","2021-04-01 22:14:41.326151","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9616","2021-04-01 22:14:41.326747","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20090 Ack=20089 Win=8292 Len=0 TSval=3498964564 TSecr=18994265"
"9617","2021-04-01 22:14:42.231192","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20058 Ack=20058 Win=1002 Len=0 TSval=2219522926 TSecr=1132839759"
"9618","2021-04-01 22:14:42.253564","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20058 Ack=20059 Win=120 Len=0 TSval=1132854864 TSecr=2219492689"
"9619","2021-04-01 22:14:46.971656","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9620","2021-04-01 22:14:46.994114","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9621","2021-04-01 22:14:46.994601","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20090 Ack=20089 Win=1002 Len=0 TSval=2219527690 TSecr=1132859605"
"9622","2021-04-01 22:14:56.567046","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20089 Ack=20089 Win=8292 Len=0 TSval=3498979805 TSecr=18994265"
"9623","2021-04-01 22:14:56.586694","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20089 Ack=20090 Win=425 Len=0 TSval=19009526 TSecr=3498964564"
"9624","2021-04-01 22:15:02.199178","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20089 Ack=20089 Win=1002 Len=0 TSval=2219542895 TSecr=1132859605"
"9625","2021-04-01 22:15:02.221100","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20089 Ack=20090 Win=120 Len=0 TSval=1132874831 TSecr=2219527690"
"9626","2021-04-01 22:15:11.670995","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20089 Ack=20089 Win=8292 Len=0 TSval=3498994909 TSecr=19009526"
"9627","2021-04-01 22:15:11.690525","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20089 Ack=20090 Win=425 Len=0 TSval=19024630 TSecr=3498964564"
"9628","2021-04-01 22:15:16.306179","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9629","2021-04-01 22:15:16.326820","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9630","2021-04-01 22:15:16.327315","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20121 Ack=20120 Win=8292 Len=0 TSval=3498999565 TSecr=19029266"
"9631","2021-04-01 22:15:17.303141","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20089 Ack=20089 Win=1002 Len=0 TSval=2219557999 TSecr=1132874831"
"9632","2021-04-01 22:15:17.324984","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20089 Ack=20090 Win=120 Len=0 TSval=1132889935 TSecr=2219527690"
"9633","2021-04-01 22:15:21.971140","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9634","2021-04-01 22:15:21.993353","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9635","2021-04-01 22:15:21.993885","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20121 Ack=20120 Win=1002 Len=0 TSval=2219562690 TSecr=1132894604"
"9636","2021-04-01 22:15:31.383094","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20120 Ack=20120 Win=8292 Len=0 TSval=3499014621 TSecr=19029266"
"9637","2021-04-01 22:15:31.402658","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20120 Ack=20121 Win=425 Len=0 TSval=19044343 TSecr=3498999565"
"9638","2021-04-01 22:15:37.014952","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20120 Ack=20120 Win=1002 Len=0 TSval=2219577711 TSecr=1132894604"
"9639","2021-04-01 22:15:37.036909","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20120 Ack=20121 Win=120 Len=0 TSval=1132909647 TSecr=2219562690"
"9640","2021-04-01 22:15:46.486981","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20120 Ack=20120 Win=8292 Len=0 TSval=3499029726 TSecr=19044343"
"9641","2021-04-01 22:15:46.506634","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20120 Ack=20121 Win=425 Len=0 TSval=19059447 TSecr=3498999565"
"9642","2021-04-01 22:15:51.305970","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9643","2021-04-01 22:15:51.326711","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9644","2021-04-01 22:15:51.327206","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20152 Ack=20151 Win=8292 Len=0 TSval=3499034566 TSecr=19064267"
"9645","2021-04-01 22:15:52.118901","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20120 Ack=20120 Win=1002 Len=0 TSval=2219592816 TSecr=1132909647"
"9646","2021-04-01 22:15:52.140586","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20120 Ack=20121 Win=120 Len=0 TSval=1132924751 TSecr=2219562690"
"9647","2021-04-01 22:15:56.971117","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9648","2021-04-01 22:15:56.993249","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9649","2021-04-01 22:15:56.993719","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20152 Ack=20151 Win=1002 Len=0 TSval=2219597691 TSecr=1132929604"
"9650","2021-04-01 22:16:06.454920","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20151 Ack=20151 Win=8292 Len=0 TSval=3499049694 TSecr=19064267"
"9651","2021-04-01 22:16:06.474138","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20151 Ack=20152 Win=425 Len=0 TSval=19079415 TSecr=3499034566"
"9652","2021-04-01 22:16:12.086840","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20151 Ack=20151 Win=1002 Len=0 TSval=2219612784 TSecr=1132929604"
"9653","2021-04-01 22:16:12.108905","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20151 Ack=20152 Win=120 Len=0 TSval=1132944720 TSecr=2219597691"
"9654","2021-04-01 22:16:21.558884","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20151 Ack=20151 Win=8292 Len=0 TSval=3499064798 TSecr=19079415"
"9655","2021-04-01 22:16:21.578810","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20151 Ack=20152 Win=425 Len=0 TSval=19094520 TSecr=3499034566"
"9656","2021-04-01 22:16:26.305847","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9657","2021-04-01 22:16:26.326430","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9658","2021-04-01 22:16:26.326906","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20183 Ack=20182 Win=8292 Len=0 TSval=3499069566 TSecr=19099268"
"9659","2021-04-01 22:16:27.191015","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20151 Ack=20151 Win=1002 Len=0 TSval=2219627888 TSecr=1132944720"
"9660","2021-04-01 22:16:27.212530","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20151 Ack=20152 Win=120 Len=0 TSval=1132959824 TSecr=2219597691"
"9661","2021-04-01 22:16:31.971006","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9662","2021-04-01 22:16:31.993608","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9663","2021-04-01 22:16:31.994072","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20183 Ack=20182 Win=1002 Len=0 TSval=2219632692 TSecr=1132964605"
"9664","2021-04-01 22:16:41.526949","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20182 Ack=20182 Win=8292 Len=0 TSval=3499084767 TSecr=19099268"
"9665","2021-04-01 22:16:41.546472","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20182 Ack=20183 Win=425 Len=0 TSval=19114488 TSecr=3499069566"
"9666","2021-04-01 22:16:47.158936","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20182 Ack=20182 Win=1002 Len=0 TSval=2219647857 TSecr=1132964605"
"9667","2021-04-01 22:16:47.180894","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20182 Ack=20183 Win=120 Len=0 TSval=1132979792 TSecr=2219632692"
"9668","2021-04-01 22:16:56.630975","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20182 Ack=20182 Win=8292 Len=0 TSval=3499099871 TSecr=19114488"
"9669","2021-04-01 22:16:56.650461","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20182 Ack=20183 Win=425 Len=0 TSval=19129593 TSecr=3499069566"
"9670","2021-04-01 22:17:01.305887","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9671","2021-04-01 22:17:01.326278","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9672","2021-04-01 22:17:01.326752","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20214 Ack=20213 Win=8292 Len=0 TSval=3499104567 TSecr=19134269"
"9673","2021-04-01 22:17:02.262973","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20182 Ack=20182 Win=1002 Len=0 TSval=2219662961 TSecr=1132979792"
"9674","2021-04-01 22:17:02.285029","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20182 Ack=20183 Win=120 Len=0 TSval=1132994896 TSecr=2219632692"
"9675","2021-04-01 22:17:06.971042","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9676","2021-04-01 22:17:06.993678","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9677","2021-04-01 22:17:06.994143","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20214 Ack=20213 Win=1002 Len=0 TSval=2219667693 TSecr=1132999605"
"9678","2021-04-01 22:17:16.342915","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20213 Ack=20213 Win=8292 Len=0 TSval=3499119584 TSecr=19134269"
"9679","2021-04-01 22:17:16.362557","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20213 Ack=20214 Win=425 Len=0 TSval=19149305 TSecr=3499104567"
"9680","2021-04-01 22:17:22.230904","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20213 Ack=20213 Win=1002 Len=0 TSval=2219682930 TSecr=1132999605"
"9681","2021-04-01 22:17:22.252527","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20213 Ack=20214 Win=120 Len=0 TSval=1133014864 TSecr=2219667693"
"9682","2021-04-01 22:17:31.446892","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20213 Ack=20213 Win=8292 Len=0 TSval=3499134688 TSecr=19149305"
"9683","2021-04-01 22:17:31.466536","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20213 Ack=20214 Win=425 Len=0 TSval=19164409 TSecr=3499104567"
"9684","2021-04-01 22:17:36.305846","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9685","2021-04-01 22:17:36.326557","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9686","2021-04-01 22:17:36.327022","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20245 Ack=20244 Win=8292 Len=0 TSval=3499139568 TSecr=19169270"
"9687","2021-04-01 22:17:37.334887","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20213 Ack=20213 Win=1002 Len=0 TSval=2219698034 TSecr=1133014864"
"9688","2021-04-01 22:17:37.356760","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20213 Ack=20214 Win=120 Len=0 TSval=1133029968 TSecr=2219667693"
"9689","2021-04-01 22:17:41.970921","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9690","2021-04-01 22:17:41.993317","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9691","2021-04-01 22:17:41.993801","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20245 Ack=20244 Win=1002 Len=0 TSval=2219702693 TSecr=1133034605"
"9692","2021-04-01 22:17:51.414867","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20244 Ack=20244 Win=8292 Len=0 TSval=3499154656 TSecr=19169270"
"9693","2021-04-01 22:17:51.434452","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20244 Ack=20245 Win=425 Len=0 TSval=19184378 TSecr=3499139568"
"9694","2021-04-01 22:17:57.046642","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20244 Ack=20244 Win=1002 Len=0 TSval=2219717746 TSecr=1133034605"
"9695","2021-04-01 22:17:57.068151","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20244 Ack=20245 Win=120 Len=0 TSval=1133049680 TSecr=2219702693"
"9696","2021-04-01 22:18:06.518871","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20244 Ack=20244 Win=8292 Len=0 TSval=3499169761 TSecr=19184378"
"9697","2021-04-01 22:18:06.538479","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20244 Ack=20245 Win=425 Len=0 TSval=19199482 TSecr=3499139568"
"9698","2021-04-01 22:18:11.305827","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9699","2021-04-01 22:18:11.326292","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9700","2021-04-01 22:18:11.326766","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20276 Ack=20275 Win=8292 Len=0 TSval=3499174569 TSecr=19204270"
"9701","2021-04-01 22:18:12.150791","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20244 Ack=20244 Win=1002 Len=0 TSval=2219732851 TSecr=1133049680"
"9702","2021-04-01 22:18:12.172341","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20244 Ack=20245 Win=120 Len=0 TSval=1133064784 TSecr=2219702693"
"9703","2021-04-01 22:18:16.971222","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9704","2021-04-01 22:18:16.993377","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9705","2021-04-01 22:18:16.993867","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20276 Ack=20275 Win=1002 Len=0 TSval=2219737694 TSecr=1133069605"
"9706","2021-04-01 22:18:26.486767","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20275 Ack=20275 Win=8292 Len=0 TSval=3499189729 TSecr=19204270"
"9707","2021-04-01 22:18:26.506536","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20275 Ack=20276 Win=425 Len=0 TSval=19219451 TSecr=3499174569"
"9708","2021-04-01 22:18:32.118802","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20275 Ack=20275 Win=1002 Len=0 TSval=2219752819 TSecr=1133069605"
"9709","2021-04-01 22:18:32.140584","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20275 Ack=20276 Win=120 Len=0 TSval=1133084752 TSecr=2219737694"
"9710","2021-04-01 22:18:41.590685","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20275 Ack=20275 Win=8292 Len=0 TSval=3499204833 TSecr=19219451"
"9711","2021-04-01 22:18:41.611306","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20275 Ack=20276 Win=425 Len=0 TSval=19234556 TSecr=3499174569"
"9712","2021-04-01 22:18:46.305786","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9713","2021-04-01 22:18:46.326636","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9714","2021-04-01 22:18:46.327104","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20307 Ack=20306 Win=8292 Len=0 TSval=3499209570 TSecr=19239271"
"9715","2021-04-01 22:18:47.222797","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20275 Ack=20275 Win=1002 Len=0 TSval=2219767923 TSecr=1133084752"
"9716","2021-04-01 22:18:47.245553","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20275 Ack=20276 Win=120 Len=0 TSval=1133099857 TSecr=2219737694"
"9717","2021-04-01 22:18:51.970959","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9718","2021-04-01 22:18:52.038754","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9719","2021-04-01 22:18:52.039219","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20307 Ack=20306 Win=1002 Len=0 TSval=2219772740 TSecr=1133104605"
"9720","2021-04-01 22:19:01.558786","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20306 Ack=20306 Win=8292 Len=0 TSval=3499224802 TSecr=19239271"
"9721","2021-04-01 22:19:01.578530","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20306 Ack=20307 Win=425 Len=0 TSval=19254524 TSecr=3499209570"
"9722","2021-04-01 22:19:07.190778","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20306 Ack=20306 Win=1002 Len=0 TSval=2219787892 TSecr=1133104605"
"9723","2021-04-01 22:19:07.212616","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20306 Ack=20307 Win=120 Len=0 TSval=1133119824 TSecr=2219772740"
"9724","2021-04-01 22:19:16.662619","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20306 Ack=20306 Win=8292 Len=0 TSval=3499239906 TSecr=19254524"
"9725","2021-04-01 22:19:16.681924","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20306 Ack=20307 Win=425 Len=0 TSval=19269628 TSecr=3499209570"
"9726","2021-04-01 22:19:21.305785","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9727","2021-04-01 22:19:21.326236","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9728","2021-04-01 22:19:21.326697","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20338 Ack=20337 Win=8292 Len=0 TSval=3499244570 TSecr=19274272"
"9729","2021-04-01 22:19:22.294803","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20306 Ack=20306 Win=1002 Len=0 TSval=2219802996 TSecr=1133119824"
"9730","2021-04-01 22:19:22.316724","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20306 Ack=20307 Win=120 Len=0 TSval=1133134928 TSecr=2219772740"
"9731","2021-04-01 22:19:26.970986","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"9732","2021-04-01 22:19:26.993215","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"9733","2021-04-01 22:19:26.993613","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=20338 Ack=20337 Win=1002 Len=0 TSval=2219807695 TSecr=1133139605"
"9734","2021-04-01 22:19:36.374806","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20337 Ack=20337 Win=8292 Len=0 TSval=3499259619 TSecr=19274272"
"9735","2021-04-01 22:19:36.394204","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20337 Ack=20338 Win=425 Len=0 TSval=19289340 TSecr=3499244570"
"9736","2021-04-01 22:19:42.006568","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=20337 Ack=20337 Win=1002 Len=0 TSval=2219822709 TSecr=1133139605"
"9737","2021-04-01 22:19:42.028210","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=20337 Ack=20338 Win=120 Len=0 TSval=1133154640 TSecr=2219807695"
"9738","2021-04-01 22:19:51.478636","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=20337 Ack=20337 Win=8292 Len=0 TSval=3499274723 TSecr=19289340"
"9739","2021-04-01 22:19:51.499058","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=20337 Ack=20338 Win=425 Len=0 TSval=19304445 TSecr=3499244570"
"9740","2021-04-01 22:19:56.305853","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"9741","2021-04-01 22:19:56.326931","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"9742","2021-04-01 22:19:56.327415","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=20369 Ack=20368 Win=8292 Len=0 TSval=3499279572 TSecr=19309273"
